Year,Product Name,Profit,Loss,Total Sale,Total Manufacturing,Remaining Products,Total No of Workers,Salary of Workers,Raw Material Cost,Production Cost
2020,Lehenga,73651,0.0,147302,73651,143,190,950000,24233,21131
2023,Lehenga,71332,0.0,142664,71332,118,179,895000,43432,27493
2022,Lehenga,88881,0.0,177762,88881,62,251,1255000,44955,29368
2021,Kurta,88201,0.0,176402,88201,111,108,540000,32208,17627
2021,Lehenga,44807,0.0,89614,44807,64,229,1145000,49006,14164
2021,Lehenga,0,40879.0,50877,50877,50,233,1165000,32695,11385
2021,Lehenga,97902,0.0,195804,97902,102,170,850000,19947,20209
2021,Dupatta,94861,0.0,189722,94861,96,178,890000,22315,23487
2020,Lehenga,0,36659.0,82414,82414,124,120,600000,49925,11733
2020,Kurta,77300,0.0,154600,77300,93,199,995000,18499,11577
2020,Shirt,46951,0.0,93902,46951,49,256,1280000,38805,16740
2022,Dupatta,40264,0.0,80528,40264,89,112,560000,21556,18006
2023,Saree,39121,0.0,78242,39121,112,296,1480000,44761,27124
2021,Lehenga,0,37503.0,77241,77241,40,210,1050000,10703,20792
2022,Shirt,50311,0.0,100622,50311,125,202,1010000,16638,20046
2021,Shirt,62397,0.0,124794,62397,109,202,1010000,10354,12478
2020,Dupatta,0,19413.0,70677,70677,69,269,1345000,43314,23662
2022,Saree,49218,0.0,98436,49218,94,208,1040000,24973,12963
2020,Pants,71591,0.0,143182,71591,137,219,1095000,15136,13291
2021,Kurta,0,21641.0,59642,59642,116,225,1125000,10109,20816
2021,Pants,64867,0.0,129734,64867,125,228,1140000,46439,28633
2023,Shirt,21316,0.0,42632,21316,45,247,1235000,41568,13793
2021,Pants,0,39899.0,85308,85308,144,270,1350000,24944,12460
2020,Shirt,99048,0.0,198096,99048,149,100,500000,43233,17550
2021,Pants,86220,0.0,172440,86220,63,139,695000,42944,21813
2023,Shirt,0,36938.0,82849,82849,124,106,530000,37774,27000
2023,Shirt,62635,0.0,125270,62635,142,262,1310000,31766,28369
2020,Dupatta,0,10894.0,59914,59914,126,279,1395000,15056,25310
2022,Saree,0,45021.0,90723,90723,44,133,665000,16409,29733
2021,Shirt,0,39936.0,81093,81093,46,277,1385000,23598,29180
2023,Kurta,28079,0.0,56158,28079,42,168,840000,35784,18906
2021,Kurta,80887,0.0,161774,80887,52,256,1280000,26810,21474
2021,Lehenga,42412,0.0,84824,42412,93,213,1065000,11527,18709
2022,Shirt,55862,0.0,111724,55862,102,211,1055000,15250,21464
2023,Shirt,34821,0.0,69642,34821,115,298,1490000,25158,28365
2021,Shirt,0,40760.0,98691,98691,45,100,500000,39999,23163
2023,Pants,94548,0.0,189096,94548,137,172,860000,15952,13114
2020,Shirt,0,44778.0,97604,97604,118,285,1425000,29178,18898
2020,Shirt,0,33241.0,99508,99508,86,292,1460000,37760,12295
2021,Kurta,74576,0.0,149152,74576,121,116,580000,36482,23676
2023,Saree,0,38766.0,92279,92279,94,289,1445000,37149,18972
2021,Saree,65221,0.0,130442,65221,88,204,1020000,32352,26063
2023,Lehenga,86092,0.0,172184,86092,96,193,965000,41757,15678
2023,Kurta,0,31019.0,50579,50579,42,269,1345000,41404,18462
2022,Shirt,28900,0.0,57800,28900,61,255,1275000,18947,13652
2022,Saree,53485,0.0,106970,53485,74,102,510000,16303,22913
2022,Dupatta,33891,0.0,67782,33891,67,104,520000,17943,15925
2021,Dupatta,35014,0.0,70028,35014,144,293,1465000,47409,15361
2022,Dupatta,92083,0.0,184166,92083,81,153,765000,15780,16237
2022,Shirt,0,37791.0,62587,62587,51,265,1325000,24294,23275
2020,Shirt,71171,0.0,142342,71171,40,143,715000,48408,22582
2023,Lehenga,64739,0.0,129478,64739,139,175,875000,16183,22028
2023,Lehenga,63374,0.0,126748,63374,133,284,1420000,17933,25379
2022,Lehenga,59459,0.0,118918,59459,62,217,1085000,26874,23049
2023,Pants,0,34192.0,50645,50645,140,298,1490000,30373,15523
2020,Dupatta,63255,0.0,126510,63255,67,123,615000,26582,26156
2020,Shirt,0,49765.0,98470,98470,108,179,895000,22378,28850
2022,Dupatta,21237,0.0,42474,21237,75,286,1430000,18590,20655
2020,Lehenga,72195,0.0,144390,72195,93,107,535000,26843,13207
2023,Shirt,56326,0.0,112652,56326,86,190,950000,40944,12710
2021,Kurta,0,39180.0,56263,56263,95,189,945000,33316,24450
2023,Saree,0,47601.0,65928,65928,49,194,970000,40808,26133
2021,Saree,39237,0.0,78474,39237,44,101,505000,33847,11529
2022,Lehenga,98347,0.0,196694,98347,53,140,700000,21438,10179
2021,Dupatta,0,39899.0,76809,76809,63,283,1415000,47436,12695
2020,Kurta,0,45702.0,93591,93591,102,147,735000,11293,22064
2023,Shirt,76718,0.0,153436,76718,67,205,1025000,20951,22477
2021,Dupatta,0,22571.0,81901,81901,60,121,605000,20583,27344
2023,Lehenga,69615,0.0,139230,69615,148,196,980000,27582,17358
2022,Dupatta,91296,0.0,182592,91296,143,117,585000,35045,12775
2022,Lehenga,92796,0.0,185592,92796,115,178,890000,31318,25007
2020,Pants,21915,0.0,43830,21915,59,268,1340000,33313,21429
2022,Saree,94651,0.0,189302,94651,101,166,830000,23306,11281
2021,Saree,72774,0.0,145548,72774,135,147,735000,25382,22523
2022,Dupatta,27076,0.0,54152,27076,90,221,1105000,37161,11417
2020,Kurta,53083,0.0,106166,53083,141,122,610000,49041,10740
2023,Shirt,73918,0.0,147836,73918,79,210,1050000,37250,21748
2023,Lehenga,24793,0.0,49586,24793,145,229,1145000,18357,14555
2022,Shirt,0,10371.0,77875,77875,124,205,1025000,17416,21748
2021,Saree,0,40193.0,58499,58499,120,103,515000,44459,29470
2020,Kurta,29319,0.0,58638,29319,104,253,1265000,12415,10470
2021,Kurta,33194,0.0,66388,33194,147,118,590000,33226,20193
2020,Shirt,39309,0.0,78618,39309,67,148,740000,18818,22538
2022,Saree,78396,0.0,156792,78396,93,173,865000,12305,27573
2020,Shirt,46998,0.0,93996,46998,41,152,760000,32734,29959
2020,Dupatta,23468,0.0,46936,23468,120,233,1165000,43899,19421
2022,Kurta,0,25386.0,50233,50233,142,289,1445000,44412,27528
2021,Kurta,40405,0.0,80810,40405,53,228,1140000,12294,18874
2022,Dupatta,34482,0.0,68964,34482,53,243,1215000,25585,22566
2020,Saree,0,49766.0,67418,67418,83,279,1395000,38849,21800
2022,Kurta,86083,0.0,172166,86083,121,106,530000,13217,27893
2020,Pants,43426,0.0,86852,43426,79,187,935000,47964,13739
2022,Pants,74757,0.0,149514,74757,73,134,670000,12085,13933
2023,Pants,34436,0.0,68872,34436,146,167,835000,22679,15627
2023,Lehenga,36490,0.0,72980,36490,104,204,1020000,22879,23530
2022,Lehenga,72136,0.0,144272,72136,145,242,1210000,16803,17367
2021,Saree,0,24464.0,62930,62930,57,207,1035000,40139,18047
2020,Dupatta,49288,0.0,98576,49288,73,284,1420000,37417,18274
2023,Shirt,42236,0.0,84472,42236,126,250,1250000,35506,23164
2021,Saree,34923,0.0,69846,34923,88,177,885000,14216,27259
2020,Shirt,86786,0.0,173572,86786,119,224,1120000,42409,23587
2023,Saree,75891,0.0,151782,75891,122,201,1005000,20923,18184
2023,Lehenga,0,27787.0,65246,65246,140,238,1190000,29832,11564
2022,Pants,0,30986.0,88785,88785,94,231,1155000,45184,27031
2020,Dupatta,27928,0.0,55856,27928,101,285,1425000,32315,21325
2021,Lehenga,54558,0.0,109116,54558,109,267,1335000,35728,27573
2021,Dupatta,76369,0.0,152738,76369,63,157,785000,14376,28178
2021,Shirt,86403,0.0,172806,86403,120,218,1090000,23647,15430
2020,Saree,65213,0.0,130426,65213,87,187,935000,49932,25764
2021,Kurta,23816,0.0,47632,23816,119,221,1105000,28190,15115
2021,Kurta,0,38651.0,87889,87889,78,166,830000,26970,23611
2021,Dupatta,67838,0.0,135676,67838,87,137,685000,47220,25274
2022,Pants,0,31057.0,97864,97864,144,229,1145000,10486,28600
2022,Pants,63334,0.0,126668,63334,109,186,930000,33938,10154
2020,Dupatta,85364,0.0,170728,85364,119,139,695000,11708,11115
2020,Lehenga,33157,0.0,66314,33157,48,155,775000,40071,22292
2021,Kurta,29322,0.0,58644,29322,68,299,1495000,23356,22287
2022,Lehenga,0,39872.0,84503,84503,107,134,670000,46774,17358
2023,Shirt,55867,0.0,111734,55867,99,148,740000,31011,23862
2023,Kurta,0,20712.0,54277,54277,65,206,1030000,29414,12824
2021,Shirt,97271,0.0,194542,97271,77,294,1470000,47070,15203
2021,Saree,99386,0.0,198772,99386,101,195,975000,41859,29932
2022,Lehenga,26732,0.0,53464,26732,65,221,1105000,36387,24548
2022,Dupatta,60753,0.0,121506,60753,53,194,970000,27321,16614
2022,Kurta,54422,0.0,108844,54422,138,271,1355000,16239,22508
2020,Lehenga,96964,0.0,193928,96964,88,130,650000,42267,17888
2020,Dupatta,76284,0.0,152568,76284,82,224,1120000,44799,27559
2021,Saree,0,27391.0,50941,50941,127,292,1460000,29255,28466
2020,Kurta,89269,0.0,178538,89269,47,175,875000,35458,24396
2022,Shirt,59579,0.0,119158,59579,79,225,1125000,48667,23587
2022,Saree,93878,0.0,187756,93878,64,245,1225000,20200,14921
2020,Pants,96000,0.0,192000,96000,102,187,935000,13636,19150
2023,Dupatta,0,37922.0,50349,50349,43,135,675000,20749,16858
2021,Kurta,65311,0.0,130622,65311,54,289,1445000,47689,13293
2023,Kurta,30300,0.0,60600,30300,55,256,1280000,13863,18891
2021,Saree,85375,0.0,170750,85375,93,250,1250000,48016,11623
2023,Kurta,54563,0.0,109126,54563,50,102,510000,36712,14236
2020,Dupatta,68960,0.0,137920,68960,67,129,645000,12017,12550
2021,Saree,0,10667.0,77262,77262,46,144,720000,37725,20609
2021,Shirt,0,26325.0,51405,51405,77,276,1380000,30195,11292
2021,Saree,0,11446.0,57464,57464,63,212,1060000,14780,18071
2022,Saree,46654,0.0,93308,46654,134,221,1105000,32920,11553
2022,Shirt,26214,0.0,52428,26214,107,118,590000,25744,14769
2023,Pants,77740,0.0,155480,77740,76,291,1455000,17624,13729
2020,Dupatta,84949,0.0,169898,84949,74,232,1160000,48039,19272
2022,Pants,58913,0.0,117826,58913,45,155,775000,36171,22667
2021,Pants,0,25890.0,63508,63508,149,261,1305000,28897,14977
2022,Pants,55377,0.0,110754,55377,72,172,860000,47137,26974
2020,Lehenga,45734,0.0,91468,45734,135,202,1010000,31851,22950
2022,Pants,0,36483.0,82029,82029,149,275,1375000,17425,13778
2021,Lehenga,77607,0.0,155214,77607,141,125,625000,26616,26072
2023,Shirt,99158,0.0,198316,99158,138,232,1160000,11187,14373
2021,Dupatta,48875,0.0,97750,48875,120,187,935000,15423,28838
2020,Pants,75082,0.0,150164,75082,93,258,1290000,47748,26467
2023,Kurta,0,36943.0,94587,94587,135,123,615000,16999,20384
2022,Shirt,47677,0.0,95354,47677,53,184,920000,14898,28310
2022,Lehenga,0,36681.0,51545,51545,58,121,605000,14805,18140
2022,Dupatta,0,47136.0,78957,78957,127,201,1005000,39767,27128
2023,Saree,83654,0.0,167308,83654,142,249,1245000,18105,29267
2021,Dupatta,37744,0.0,75488,37744,50,156,780000,15925,12248
2023,Dupatta,43434,0.0,86868,43434,110,257,1285000,40873,22796
2023,Pants,68001,0.0,136002,68001,84,212,1060000,20493,18553
2020,Pants,87262,0.0,174524,87262,99,146,730000,43459,11215
2023,Lehenga,79633,0.0,159266,79633,127,294,1470000,42775,28710
2022,Lehenga,68917,0.0,137834,68917,97,266,1330000,44850,24686
2021,Pants,99804,0.0,199608,99804,127,188,940000,11703,11158
2021,Pants,66745,0.0,133490,66745,117,293,1465000,15227,17868
2021,Kurta,20907,0.0,41814,20907,63,190,950000,18331,23131
2022,Kurta,78602,0.0,157204,78602,50,256,1280000,10658,27328
2022,Shirt,0,48085.0,57896,57896,111,241,1205000,38984,15113
2022,Pants,0,45797.0,67738,67738,83,103,515000,14661,14803
2022,Saree,28390,0.0,56780,28390,118,299,1495000,40222,22020
2022,Kurta,50172,0.0,100344,50172,145,104,520000,23534,29321
2023,Lehenga,60542,0.0,121084,60542,105,143,715000,46205,25456
2022,Dupatta,67324,0.0,134648,67324,127,190,950000,34977,21418
2022,Shirt,0,23025.0,94592,94592,84,123,615000,42555,21987
2022,Kurta,88901,0.0,177802,88901,113,127,635000,17514,26387
2022,Dupatta,45836,0.0,91672,45836,71,251,1255000,49295,14754
2021,Dupatta,41663,0.0,83326,41663,56,227,1135000,10851,22477
2022,Kurta,25951,0.0,51902,25951,93,104,520000,45476,15063
2023,Saree,0,39940.0,90098,90098,49,112,560000,13868,21944
2023,Saree,31027,0.0,62054,31027,125,154,770000,21370,21867
2023,Shirt,95630,0.0,191260,95630,45,129,645000,18534,11612
2020,Saree,32167,0.0,64334,32167,130,201,1005000,25683,24791
2021,Shirt,94305,0.0,188610,94305,59,182,910000,11786,14529
2022,Lehenga,43060,0.0,86120,43060,40,276,1380000,22863,25945
2020,Kurta,86556,0.0,173112,86556,103,212,1060000,13748,25484
2022,Dupatta,97381,0.0,194762,97381,120,181,905000,49414,12240
2020,Shirt,0,32763.0,54288,54288,40,189,945000,33093,23899
2020,Saree,93450,0.0,186900,93450,140,114,570000,44106,14322
2023,Shirt,28802,0.0,57604,28802,100,129,645000,48074,15963
2023,Pants,53314,0.0,106628,53314,118,127,635000,46564,17153
2020,Shirt,68298,0.0,136596,68298,40,231,1155000,40122,18870
2023,Saree,39565,0.0,79130,39565,120,167,835000,27075,28844
2020,Pants,64233,0.0,128466,64233,85,200,1000000,46646,14418
2021,Pants,68384,0.0,136768,68384,148,242,1210000,13916,21478
2023,Saree,0,34701.0,75744,75744,99,133,665000,43426,12556
2023,Pants,98253,0.0,196506,98253,82,198,990000,40371,17795
2023,Kurta,0,27161.0,71150,71150,83,270,1350000,31803,12387
2021,Dupatta,57669,0.0,115338,57669,77,160,800000,48701,28750
2020,Kurta,46272,0.0,92544,46272,146,290,1450000,28087,20478
2022,Kurta,31842,0.0,63684,31842,41,101,505000,21444,20749
2023,Saree,0,35454.0,72341,72341,121,217,1085000,31944,27178
2020,Saree,22082,0.0,44164,22082,51,151,755000,43170,20693
2021,Dupatta,73804,0.0,147608,73804,132,151,755000,25821,13781
2022,Shirt,0,47257.0,95004,95004,62,114,570000,18427,25846
2023,Kurta,29795,0.0,59590,29795,48,267,1335000,43373,17225
2021,Pants,65309,0.0,130618,65309,47,127,635000,34798,27361
2021,Dupatta,81456,0.0,162912,81456,89,195,975000,39587,19088
2022,Kurta,40180,0.0,80360,40180,119,197,985000,43390,22529
2020,Shirt,83288,0.0,166576,83288,101,154,770000,36685,10075
2023,Pants,66335,0.0,132670,66335,62,277,1385000,34814,22635
2023,Kurta,0,23115.0,89603,89603,132,121,605000,15845,13602
2020,Lehenga,86551,0.0,173102,86551,98,256,1280000,15708,11657
2020,Dupatta,0,49038.0,85353,85353,49,171,855000,33085,24477
2020,Saree,0,19028.0,71091,71091,51,239,1195000,33283,15849
2022,Kurta,0,17688.0,50900,50900,101,137,685000,19765,28255
2022,Pants,97402,0.0,194804,97402,115,219,1095000,39278,24167
2023,Pants,52161,0.0,104322,52161,69,101,505000,49274,21935
2022,Dupatta,87635,0.0,175270,87635,113,239,1195000,35740,14869
2021,Dupatta,91922,0.0,183844,91922,117,282,1410000,22859,14208
2023,Pants,90874,0.0,181748,90874,107,225,1125000,19168,24828
2022,Pants,80361,0.0,160722,80361,86,239,1195000,31955,10349
2020,Pants,93836,0.0,187672,93836,123,208,1040000,45102,13090
2021,Kurta,80766,0.0,161532,80766,80,108,540000,38662,15848
2020,Pants,41400,0.0,82800,41400,142,131,655000,29808,28648
2023,Saree,44641,0.0,89282,44641,46,172,860000,21476,11523
2020,Pants,72233,0.0,144466,72233,133,235,1175000,27270,10641
2022,Saree,89833,0.0,179666,89833,144,215,1075000,18885,18190
2022,Kurta,0,47009.0,96702,96702,127,255,1275000,18372,13496
2023,Dupatta,35201,0.0,70402,35201,113,283,1415000,35764,20750
2020,Saree,65382,0.0,130764,65382,91,181,905000,29551,22395
2023,Kurta,66129,0.0,132258,66129,84,206,1030000,37018,28311
2020,Pants,53808,0.0,107616,53808,77,135,675000,14393,24440
2021,Kurta,98346,0.0,196692,98346,75,216,1080000,33222,18480
2022,Pants,93524,0.0,187048,93524,120,264,1320000,43957,24966
2023,Kurta,76625,0.0,153250,76625,124,131,655000,46744,16045
2021,Dupatta,60327,0.0,120654,60327,97,266,1330000,15004,16433
2021,Saree,39579,0.0,79158,39579,85,148,740000,40473,16163
2023,Dupatta,41483,0.0,82966,41483,106,245,1225000,14078,16461
2023,Lehenga,20503,0.0,41006,20503,104,122,610000,31747,20241
2021,Pants,0,33255.0,69725,69725,57,132,660000,48877,11623
2020,Saree,28947,0.0,57894,28947,41,211,1055000,37373,26636
2021,Dupatta,29533,0.0,59066,29533,143,278,1390000,27618,22917
2023,Saree,67576,0.0,135152,67576,43,270,1350000,19844,24561
2021,Lehenga,60916,0.0,121832,60916,135,103,515000,42777,16482
2020,Shirt,66923,0.0,133846,66923,122,179,895000,25232,15778
2022,Pants,0,24211.0,78722,78722,123,294,1470000,15048,26751
2022,Pants,86917,0.0,173834,86917,81,299,1495000,29955,23803
2021,Kurta,27012,0.0,54024,27012,88,224,1120000,17286,19762
2020,Pants,0,26552.0,74078,74078,88,101,505000,13702,24995
2022,Pants,47563,0.0,95126,47563,46,144,720000,38899,12030
2021,Dupatta,35212,0.0,70424,35212,48,187,935000,24780,23945
2021,Pants,80188,0.0,160376,80188,110,214,1070000,23526,22700
2020,Pants,0,21513.0,66511,66511,66,267,1335000,48276,20638
2023,Lehenga,30711,0.0,61422,30711,60,229,1145000,40652,29084
2021,Lehenga,29515,0.0,59030,29515,74,259,1295000,24575,17558
2023,Saree,40193,0.0,80386,40193,127,100,500000,47243,20037
2023,Saree,87667,0.0,175334,87667,135,117,585000,45147,29721
2022,Pants,0,15033.0,68059,68059,115,291,1455000,42504,12296
2023,Pants,64344,0.0,128688,64344,126,259,1295000,37040,20423
2020,Kurta,83092,0.0,166184,83092,75,108,540000,29281,21457
2022,Saree,79595,0.0,159190,79595,132,154,770000,46035,19761
2022,Dupatta,74626,0.0,149252,74626,106,166,830000,48874,22116
2022,Pants,29200,0.0,58400,29200,82,123,615000,14334,15204
2021,Dupatta,70469,0.0,140938,70469,47,220,1100000,36902,11408
2021,Pants,43031,0.0,86062,43031,137,110,550000,14089,27102
2023,Dupatta,23216,0.0,46432,23216,117,255,1275000,28501,26954
2022,Shirt,65594,0.0,131188,65594,75,115,575000,19990,17010
2022,Dupatta,20016,0.0,40032,20016,87,192,960000,14114,27432
2020,Saree,46378,0.0,92756,46378,85,204,1020000,45053,13074
2023,Pants,51734,0.0,103468,51734,71,111,555000,15006,10853
2020,Saree,0,10521.0,68161,68161,46,220,1100000,29828,20853
2023,Dupatta,0,40824.0,55165,55165,113,295,1475000,21578,14289
2023,Lehenga,21473,0.0,42946,21473,51,189,945000,41736,27213
2021,Lehenga,0,23256.0,74809,74809,94,231,1155000,29717,27076
2021,Lehenga,48572,0.0,97144,48572,143,174,870000,21083,15496
2020,Pants,62028,0.0,124056,62028,62,165,825000,42961,17920
2023,Kurta,57079,0.0,114158,57079,114,130,650000,26515,29546
2022,Shirt,78967,0.0,157934,78967,91,283,1415000,49286,12700
2021,Dupatta,72047,0.0,144094,72047,52,277,1385000,19285,16628
2022,Kurta,50110,0.0,100220,50110,115,294,1470000,10766,27958
2020,Lehenga,21946,0.0,43892,21946,110,188,940000,21960,25388
2021,Dupatta,41943,0.0,83886,41943,92,197,985000,20985,28536
2021,Kurta,35740,0.0,71480,35740,102,228,1140000,36044,17192
2023,Saree,94712,0.0,189424,94712,147,296,1480000,45186,15568
2020,Lehenga,64651,0.0,129302,64651,113,138,690000,48756,20338
2023,Kurta,57269,0.0,114538,57269,110,279,1395000,34174,11551
2021,Pants,97154,0.0,194308,97154,90,194,970000,15557,14679
2020,Saree,58682,0.0,117364,58682,97,263,1315000,48353,28004
2021,Lehenga,44601,0.0,89202,44601,66,294,1470000,21836,21726
2020,Shirt,52850,0.0,105700,52850,46,239,1195000,41643,22984
2021,Lehenga,61132,0.0,122264,61132,89,160,800000,37860,21436
2022,Pants,70150,0.0,140300,70150,63,171,855000,36806,18627
2022,Shirt,0,36293.0,60687,60687,126,238,1190000,40446,27851
2023,Shirt,72034,0.0,144068,72034,64,208,1040000,17113,29748
2022,Shirt,65061,0.0,130122,65061,83,113,565000,31044,28229
2021,Dupatta,47419,0.0,94838,47419,75,281,1405000,25579,11534
2021,Dupatta,43746,0.0,87492,43746,96,235,1175000,36194,25363
2022,Shirt,98348,0.0,196696,98348,136,260,1300000,32187,11490
2023,Saree,87581,0.0,175162,87581,76,231,1155000,19005,16484
2022,Shirt,45336,0.0,90672,45336,145,212,1060000,21440,21940
2020,Kurta,65952,0.0,131904,65952,142,129,645000,47314,19213
2020,Shirt,67143,0.0,134286,67143,91,183,915000,43254,10169
2020,Dupatta,79379,0.0,158758,79379,102,193,965000,19882,14835
2022,Dupatta,54320,0.0,108640,54320,46,190,950000,36576,10700
2022,Kurta,56516,0.0,113032,56516,133,188,940000,35843,10950
2022,Kurta,79789,0.0,159578,79789,99,153,765000,34553,29429
2020,Lehenga,0,40607.0,66967,66967,134,233,1165000,18870,22029
2023,Saree,0,22793.0,84234,84234,148,104,520000,45029,29002
2021,Saree,61798,0.0,123596,61798,149,150,750000,19299,13830
2022,Saree,75920,0.0,151840,75920,76,241,1205000,16170,26681
2023,Pants,86473,0.0,172946,86473,60,133,665000,37682,10509
2021,Dupatta,85326,0.0,170652,85326,137,268,1340000,40197,24494
2021,Saree,93131,0.0,186262,93131,85,188,940000,37438,15893
2021,Lehenga,20424,0.0,40848,20424,60,266,1330000,49731,23074
2023,Lehenga,83874,0.0,167748,83874,143,245,1225000,45009,27824
2023,Saree,23051,0.0,46102,23051,123,119,595000,23873,21623
2020,Kurta,79481,0.0,158962,79481,137,206,1030000,43324,24077
2023,Lehenga,0,34877.0,58694,58694,111,235,1175000,28039,17581
2023,Kurta,97774,0.0,195548,97774,135,125,625000,27350,26202
2023,Dupatta,47786,0.0,95572,47786,91,184,920000,39274,15229
